train_month,val_month,stock,lambda,alpha,is_r2,oos_r2,c,H
4,6,AMD,13.435871322749826,0.0,0.0747552317015554,0.06543941328592917,0.3,60.0
4,6,AMGN,25.814875290171607,0.0,0.05659581681270853,0.01659064695537782,0.3,60.0
4,6,AMZN,11.051442965224004,0.0,0.08927936109001777,0.062050745232612114,0.3,60.0
4,6,AOS,11.990777080604687,0.0,0.06514583694144249,0.04761642906457009,0.3,60.0
4,6,APA,10.391705485912487,0.0,0.04874504406354563,0.0597276870299277,0.3,60.0
4,6,APC,13.556523895866055,0.0,0.03934413848443885,0.027430112363684755,0.3,60.0
5,7,AAL,11.73979059087386,0.0,0.04945857197628978,0.07849109493594664,0.3,60.0
5,7,AAPL,22.090484881080172,0.0,0.05066669715854233,0.019082589257336524,0.3,60.0
5,7,ABBV,10.827380424752235,0.0,0.047894223521374624,0.03868665728056542,0.3,60.0
5,7,ABT,11.628746263887058,0.0,0.04115904375393964,0.037167114513632526,0.3,60.0
5,7,ADBE,11.988208024479222,0.0,0.030671806974758686,0.03450473566318457,0.3,60.0
5,7,ADI,15.682939438189237,0.0,0.035038292555742756,0.03062914776681569,0.3,60.0
5,7,ADM,11.69560595015697,0.0,0.05809226458935879,0.063669747823486,0.3,60.0
5,7,ADP,16.75925121260658,0.0,0.05051903979521222,0.027021375863901076,0.3,60.0
5,7,ADSK,12.858011783674613,0.0,0.04638818397813438,0.036390097710430225,0.3,60.0
5,7,AEP,9.796561701516223,0.0,0.04118364378156525,0.03950587742612943,0.3,60.0
5,7,AES,10.456432812995363,0.0,0.08072704082980264,0.08511973937456008,0.3,60.0
5,7,AFL,13.791046166261657,0.0,0.05421912463873424,0.056518085665047346,0.3,60.0
5,7,AIG,10.576299167185198,0.0,0.048081392437933634,0.07007214733797384,0.3,60.0
5,7,AMAT,14.074288688026957,0.0,0.04673987666095858,0.034946703125221634,0.3,60.0
5,7,AMD,17.639921056355373,0.0,0.08126141235364404,0.09109046942088583,0.3,60.0
5,7,AMGN,15.35077378982426,0.0,0.030090283012388808,0.041252828638636774,0.3,60.0
5,7,AMZN,18.101370172389018,0.0,0.0854792883253781,0.07756485980938377,0.3,60.0
5,7,AOS,17.849259085894033,0.0,0.057770192198499326,0.02702851702244169,0.3,60.0
5,7,APA,12.429240461657388,0.0,0.049460450191013305,0.07006146048549511,0.3,60.0
5,7,APC,8.282388033953582,0.0,0.02895578243449992,0.03765703763742245,0.3,60.0
6,8,AAL,11.880653165799076,0.0,0.06279678425741142,0.048433741554845144,0.3,60.0
6,8,AAPL,15.927903602132846,0.0,0.03838248259150223,0.04835305121930944,0.3,60.0
6,8,ABBV,10.859654457422417,0.0,0.0357938765138599,0.034098472521065126,0.3,60.0
6,8,ABT,9.761192874645392,0.0,0.038820334897727404,0.03429524511683668,0.3,60.0
6,8,ADBE,9.45062229946002,0.0,0.04239724427492064,0.028970577036725342,0.3,60.0
6,8,ADI,8.945895059672825,0.0,0.03681265105674347,0.02672656351674907,0.3,60.0
6,8,ADM,13.318275234724604,0.0,0.07302061276872873,0.06573215280839517,0.3,60.0
6,8,ADP,12.595289006894063,0.0,0.045016098823284834,0.04456675154333323,0.3,60.0
6,8,ADSK,11.221386222834372,0.0,0.05949945823011571,0.026967222148037817,0.3,60.0
6,8,AEP,14.281862475539612,0.0,0.05193987180651438,0.02630693554050445,0.3,60.0
6,8,AES,11.432676878365216,0.0,0.11052647779719793,0.07009980486985201,0.3,60.0
6,8,AFL,10.59709089314492,0.0,0.06806678984985881,0.03788860212506895,0.3,60.0
6,8,AIG,11.209691338511217,0.0,0.05623978081497538,0.042261170629673495,0.3,60.0
6,8,AMAT,11.948226268622449,0.0,0.041905122175472376,0.037890118950080764,0.3,60.0
6,8,AMD,15.387002390632322,0.0,0.06651440755982219,0.08176978351331077,0.3,60.0
6,8,AMGN,15.046482234758438,0.0,0.0340969377462621,0.050446490095500285,0.3,60.0
6,8,AMZN,16.172409392946722,0.0,0.06896604410035201,0.08312178749971855,0.3,60.0
6,8,AOS,10.982083224679936,0.0,0.04802511225607098,0.05908310141313211,0.3,60.0
6,8,APA,12.657959063076323,0.0,0.06170622444965401,0.04940795194681591,0.3,60.0
6,8,APC,8.696105809356302,0.0,0.04006505071310995,0.018328328242572467,0.3,60.0
7,9,AAL,12.99513672189761,0.0,0.07923458314255183,0.06672294218582964,0.3,60.0
7,9,AAPL,13.63689284389368,0.0,0.031182170169270607,0.04333532876557333,0.3,60.0
7,9,ABBV,9.862602855044717,0.0,0.039062326712215434,0.0428732572358167,0.3,60.0
7,9,ABT,10.04028374496078,0.0,0.03812437024926307,0.048071799389238,0.3,60.0
7,9,ADBE,10.882390297883664,0.0,0.03486601400134892,0.04322874329139903,0.3,60.0
7,9,ADI,11.228772262256655,0.0,0.03634980142454858,0.03350164601848682,0.3,60.0
7,9,ADM,13.4069822651737,0.0,0.06472476916583836,0.05948168063803483,0.3,60.0
7,9,ADP,10.550199847733895,0.0,0.04135649330930291,0.03975503450213236,0.3,60.0
7,9,ADSK,11.089017619456149,0.0,0.03734039829038671,0.041934565518169764,0.3,60.0
7,9,AEP,10.736700579364939,0.0,0.03981273793399798,0.03652189012749263,0.3,60.0
7,9,AES,11.92899001188827,0.0,0.08643742874134452,0.09502847993457952,0.3,60.0
7,9,AFL,13.09977017588571,0.0,0.05667641679966384,0.05348048706468689,0.3,60.0
7,9,AIG,11.716404970258669,0.0,0.07074293758402572,0.0433671025028185,0.3,60.0
7,9,AMAT,9.625958684837087,0.0,0.04446710106943608,0.035993044130436136,0.3,60.0
7,9,AMD,14.7337374295947,0.0,0.09477988510309232,0.08244372457324334,0.3,60.0
7,9,AMGN,14.668594396238916,0.0,0.04134224652314655,0.04154263075358933,0.3,60.0
7,9,AMZN,17.8378524871859,0.0,0.07758179283153699,0.0727658378546927,0.3,60.0
7,9,AOS,11.184173703748138,0.0,0.04193640801873144,0.0666400413542576,0.3,60.0
7,9,APA,10.969717903899793,0.0,0.07132955631880944,0.027849910150623325,0.3,60.0
8,10,AAL,15.419863587460428,0.0,0.05114429765279627,0.06516394208551379,0.3,60.0
8,10,AAPL,23.552993868269468,0.0,0.05407128726247701,0.1084004569549869,0.3,60.0
8,10,ABBV,15.7384817063845,0.0,0.03774368398742367,0.032154645090956335,0.3,60.0
8,10,ABT,12.800071426554805,0.0,0.03634718320727082,0.03715716745291231,0.3,60.0
8,10,ADBE,13.032905504720095,0.0,0.031347989588484726,0.03754179083774889,0.3,60.0
8,10,ADI,14.853241180233757,0.0,0.03180481655822154,0.020416016752625166,0.3,60.0
8,10,ADM,12.688633150186359,0.0,0.06589466851480208,0.05595464548266127,0.3,60.0
8,10,ADP,14.862588986400983,0.0,0.045628654544457414,0.03051115028021434,0.3,60.0
8,10,ADSK,11.252958990750688,0.0,0.02696743466317386,0.04852101842097545,0.3,60.0
8,10,AEP,9.893494295572566,0.0,0.03276703292572747,0.041455781100846356,0.3,60.0
8,10,AES,12.206415184323568,0.0,0.07038311675417541,0.09191233107158558,0.3,60.0
8,10,AFL,13.193305223714585,0.0,0.03941735090795051,0.04770448059934662,0.3,60.0
8,10,AIG,14.51182048558104,0.0,0.04458663466469748,0.029976951258881668,0.3,60.0
8,10,AMAT,11.685935688534032,0.0,0.03790923539227797,0.05774584956434925,0.3,60.0
8,10,AMD,18.773321098968783,0.0,0.08452765150445463,0.06694548878696494,0.3,60.0
8,10,AMGN,18.51978176739529,0.0,0.05228579205842987,0.019331510835551846,0.3,60.0
8,10,AMZN,17.890705336482217,0.0,0.08389682834014356,0.06646764945025585,0.3,60.0
8,10,AOS,12.416815993204494,0.0,0.05988263162695362,0.06051766768595468,0.3,60.0
8,10,APA,12.295957402218653,0.0,0.04945081628787462,0.04856948279383955,0.3,60.0
9,11,AAL,12.349981538494921,0.0,0.06690574266531968,0.08500787214138561,0.3,60.0
9,11,AAPL,22.636332811192897,0.0,0.05147180131075191,0.047014947225722636,0.3,60.0
9,11,ABBV,12.913753672490026,0.0,0.04542946877837328,0.035106993764098204,0.3,60.0
9,11,ABT,12.28200997765058,0.0,0.04973238209426312,0.03560403977547266,0.3,60.0
9,11,ADBE,11.63066817753233,0.0,0.043408454024193355,0.03754592254941913,0.3,60.0
9,11,ADI,10.699355055388049,0.0,0.0335838893711804,0.052159095220615126,0.3,60.0
9,11,ADM,11.946144419954612,0.0,0.060387868116805965,0.07063560306570715,0.3,60.0
9,11,ADP,10.699743901258197,0.0,0.039762878435942395,0.03876948772579736,0.3,60.0
9,11,ADSK,15.431299147053984,0.0,0.0455421208888066,0.05448375115375326,0.3,60.0
9,11,AEP,10.388958334677707,0.0,0.036562923840086414,0.04295884738018918,0.3,60.0
9,11,AES,10.462148312337535,0.0,0.09693583965347441,0.07958914687310292,0.3,60.0
9,11,AFL,10.716411683647777,0.0,0.056264888903054366,0.04460070562111729,0.3,60.0
9,11,AIG,10.410748508093505,0.0,0.044061978576798166,0.05851546729638646,0.3,60.0
9,11,AMAT,12.180238781626686,0.0,0.03764890213389538,0.06521120252950796,0.3,60.0
9,11,AMD,15.273902600737042,0.0,0.08254717068377171,0.09052098208740789,0.3,60.0
9,11,AMGN,11.841624285695362,0.0,0.04406185528586315,0.04472985857083733,0.3,60.0
9,11,AMZN,15.517906914582296,0.0,0.0744298640183525,0.08176627970566563,0.3,60.0
9,11,AOS,12.154907034422918,0.0,0.06706803921404592,0.04077136948156401,0.3,60.0
9,11,APA,9.198940600072488,0.0,0.02893209778849548,0.05533632619162565,0.3,60.0
10,12,AAL,12.162288511413962,0.0,0.07020609798924349,0.08448689574977619,0.3,60.0
10,12,AAPL,19.608982535253,0.0,0.11297080983378682,0.0583981413955561,0.3,60.0
10,12,ABBV,10.844571914475418,0.0,0.040394196051838915,0.03935705053819971,0.3,60.0
10,12,ABT,10.58343782613121,0.0,0.03886261899965682,0.04971499281059366,0.3,60.0
10,12,ADBE,13.372164605942384,0.0,0.037565970749872446,0.03149478518788029,0.3,60.0
10,12,ADI,10.534531737621247,0.0,0.02458807720675904,0.04719643220153835,0.3,60.0
10,12,ADM,12.082365733886121,0.0,0.056095901143222604,0.0689665317349889,0.3,60.0
10,12,ADP,14.951117463379934,0.0,0.030512221299137776,0.03807780274355488,0.3,60.0
10,12,ADSK,14.492914599181736,0.0,0.05107409060645152,0.0415659688993939,0.3,60.0
10,12,AEP,11.382171639660385,0.0,0.04217818115222327,0.03653203203210109,0.3,60.0
10,12,AES,11.386194766442586,0.0,0.09239229941227523,0.08700384415857576,0.3,60.0
10,12,AFL,12.192196019656086,0.0,0.0480297962811167,0.04310648927259164,0.3,60.0
10,12,AIG,9.804984010885356,0.0,0.03899033503196714,0.0611070874708084,0.3,60.0
10,12,AMAT,14.072217033835903,0.0,0.05945568415942981,0.05405065926487573,0.3,60.0
10,12,AMD,13.445512683276739,0.0,0.07946085699439931,0.07517741443252579,0.3,60.0
10,12,AMGN,11.310032688682876,0.0,0.032671204193235326,0.054066647512045596,0.3,60.0
10,12,AMZN,14.163293714822808,0.0,0.07142316199012422,0.05707564079522942,0.3,60.0
10,12,AOS,12.835132948439714,0.0,0.06058201867228252,0.05917134768949739,0.3,60.0
10,12,APA,15.546374517797481,0.0,0.05079186871559749,0.05199722612607138,0.3,60.0
1,3,AAL,19.92456371061981,0.0,0.06486701324696198,0.08873551767604593,0.4,60.0
1,3,AAPL,30.385003241075843,0.0,0.10239688851938789,0.10412188122501831,0.4,60.0
1,3,ABBV,22.465187080600263,0.0,0.05208627317758818,0.08209519606552174,0.4,60.0
1,3,ABT,20.579037673832595,0.0,0.07639416296072676,0.062042226209967244,0.4,60.0
1,3,ADBE,20.74162898424422,0.0,0.07158713776947057,0.06954112570044046,0.4,60.0
1,3,ADI,18.22457209993888,0.0,0.06075862910345009,0.05046597562155275,0.4,60.0
1,3,ADM,20.20132718930898,0.0,0.09589317817797349,0.1150148612534031,0.4,60.0
1,3,ADP,19.287986944252307,0.0,0.07577991494892256,0.05641107876853968,0.4,60.0
1,3,ADSK,20.843368214905578,0.0,0.09575111183854979,0.05933102491705711,0.4,60.0
1,3,AEP,13.458843080096841,0.0,0.06634494990685524,0.05341544793952824,0.4,60.0
1,3,AES,18.947064657881675,0.0,0.09909973048514908,0.10767965151879055,0.4,60.0
1,3,AFL,21.434803914305164,0.0,0.08775501499888705,0.08802839427648568,0.4,60.0
1,3,AIG,16.706924933328114,0.0,0.0554702347782563,0.07696658756502683,0.4,60.0
1,3,AMAT,20.634502924065018,0.0,0.0821070231269696,0.08580517418489675,0.4,60.0
1,3,AMD,30.852423051587998,0.0,0.12560104516900128,0.11330187857365914,0.4,60.0
1,3,AMGN,35.75264475064133,0.0,0.056181923352545904,0.06503397892888552,0.4,60.0
1,3,AMZN,25.148623567687956,0.0,0.13065565120980194,0.13170473634409985,0.4,60.0
1,3,AOS,15.768132074110945,0.0,0.06043861007755136,0.08752702739790708,0.4,60.0
1,3,APA,15.464702013391252,0.0,0.074527198271917,0.07384160327775158,0.4,60.0
1,3,APC,18.064591265093096,0.0,0.06088206013797792,0.05983005995977653,0.4,60.0
2,4,AAL,58.120792515145574,0.0,0.1287427350810747,-0.07605691775441459,0.4,60.0
2,4,AAPL,37.097656367127236,0.0,0.13739135280813963,0.07067759144684072,0.4,60.0
2,4,ABBV,17.79218031990144,0.0,0.06253147669377124,0.07141058474304773,0.4,60.0
2,4,ABT,21.10296948545561,0.0,0.06748557665442545,0.06670387121554977,0.4,60.0
2,4,ADBE,22.306296992689997,0.0,0.07227769257947114,0.08681871100684702,0.4,60.0
2,4,ADI,24.653307776510108,0.0,0.07390251742789766,0.07226322808701047,0.4,60.0
2,4,ADM,24.775712743068212,0.0,0.1255126157576243,0.11926289772138654,0.4,60.0
2,4,ADP,21.13762191642885,0.0,0.08560188645151101,0.09334153644357557,0.4,60.0
2,4,ADSK,25.257752653284115,0.0,0.08451094558741634,0.08411558141609443,0.4,60.0
2,4,AEP,13.935962922324785,0.0,0.05066788848585102,0.049496766466024966,0.4,60.0
2,4,AES,18.046353438609717,0.0,0.11077896222540806,0.1291246522346654,0.4,60.0
2,4,AFL,21.25939719060245,0.0,0.10563554364821093,0.09862058920847339,0.4,60.0
2,4,AIG,24.824933391559448,0.0,0.08289630586977859,0.08684077041587235,0.4,60.0
2,4,AMAT,20.146984760000617,0.0,0.09395145008023842,0.0871901715941541,0.4,60.0
2,4,AMD,19.754339257469898,0.0,0.1150439355395757,0.10985815577019231,0.4,60.0
2,4,AMGN,34.78801269835917,0.0,0.08791728922778497,0.08925606599386371,0.4,60.0
2,4,AMZN,29.13603821237166,0.0,0.14431068749313536,0.12152168988858236,0.4,60.0
2,4,AOS,19.051248659873618,0.0,0.09648690342995714,0.0976451593563501,0.4,60.0
2,4,APA,18.713803684112296,0.0,0.06739149143784073,0.07182684578460341,0.4,60.0
2,4,APC,23.70389218714019,0.0,0.08383188312948964,0.06487527696617601,0.4,60.0
3,5,AAL,31.38086656802681,0.0,0.1024100684750392,0.06940038156668316,0.4,60.0
3,5,AAPL,39.52277957584721,0.0,0.11000204299001148,0.0884199211897797,0.4,60.0
3,5,ABBV,29.741367772656552,0.0,0.0873229876973396,0.057804591489009294,0.4,60.0
3,5,ABT,26.87825312116123,0.0,0.06565053580983438,0.06688924454638223,0.4,60.0
3,5,ADBE,25.66370836687386,0.0,0.07219958093917367,0.04988335697307822,0.4,60.0
3,5,ADI,32.86666667746869,0.0,0.06296281196617881,0.05816299171061745,0.4,60.0
3,5,ADM,25.151824547425857,0.0,0.11965130807418767,0.08833681251027847,0.4,60.0
3,5,ADP,28.004562132175458,0.0,0.06247102810213567,0.07726196239243832,0.4,60.0
3,5,ADSK,27.18785275563999,0.0,0.06275433571240063,0.07111210927192713,0.4,60.0
3,5,AEP,21.170429774102622,0.0,0.06159417461303429,0.060047232727957756,0.4,60.0
3,5,AES,17.01218649882852,0.0,0.1090914102361169,0.11055125255786069,0.4,60.0
3,5,AFL,24.863550055480214,0.0,0.08973514509435487,0.08257243327925112,0.4,60.0
3,5,AIG,23.574154543670183,0.0,0.08410798765863314,0.07182871398999324,0.4,60.0
3,5,AMAT,26.26712814696594,0.0,0.08995489009268554,0.07190914236261792,0.4,60.0
3,5,AMD,30.377733104951844,0.0,0.11332955241497578,0.12624096778095284,0.4,60.0
3,5,AMGN,46.971268986523945,0.0,0.06896950010508562,0.05180577429904221,0.4,60.0
3,5,AMZN,38.731916268080205,0.0,0.15017484312637985,0.13063723930044768,0.4,60.0
3,5,AOS,21.539988878263028,0.0,0.09432451789969576,0.077238195662366,0.4,60.0
3,5,APA,22.5203262018686,0.0,0.08189573299361286,0.07298180306318525,0.4,60.0
3,5,APC,25.44808396761086,0.0,0.06533591819953355,0.041792270234981554,0.4,60.0
4,6,AAL,24.489485656372274,0.0,0.08580067380418255,0.09133325408209725,0.4,60.0
4,6,AAPL,25.106145211037852,0.0,0.0916389650224474,0.06406550442620795,0.4,60.0
4,6,ABBV,29.84259787021283,0.0,0.08532741067128813,0.05700173631672356,0.4,60.0
4,6,ABT,22.017898984902118,0.0,0.06681928129105663,0.06000151310186308,0.4,60.0
4,6,ADBE,26.300826203946233,0.0,0.08887132813661558,0.053992294489227044,0.4,60.0
4,6,ADI,27.280466498412896,0.0,0.07294361055609011,0.047329780789156395,0.4,60.0
4,6,ADM,27.5258159032992,0.0,0.12046540116126703,0.1091107991186604,0.4,60.0
4,6,ADP,30.889467367638638,0.0,0.103737211804944,0.06816582230087609,0.4,60.0
4,6,ADSK,25.913050618205258,0.0,0.08416964825272921,0.08819480194618723,0.4,60.0
4,6,AEP,24.658990597102164,0.0,0.06105843545809919,0.08093931561240142,0.4,60.0
4,6,AES,19.298892911019767,0.0,0.12967108844138286,0.1474321161550567,0.4,60.0
4,6,AFL,24.90823533357277,0.0,0.10078357738092047,0.1038952756085052,0.4,60.0
4,6,AIG,23.631874281183407,0.0,0.08706296984242545,0.08803766722827422,0.4,60.0
4,6,AMAT,26.640905309367163,0.0,0.09269853388017557,0.06930915572126617,0.4,60.0
4,6,AMD,29.84106650137421,0.0,0.12403160244339961,0.11153840815630511,0.4,60.0
4,6,AMGN,57.12992816456467,0.0,0.10542902213098282,0.015379327625138162,0.4,60.0
4,6,AMZN,23.025397991029976,0.0,0.13075834331003688,0.09778000917937468,0.4,60.0
4,6,AOS,25.22523920277509,0.0,0.10386783640375541,0.0746046922827579,0.4,60.0
4,6,APA,21.965752548002524,0.0,0.07344403122507381,0.08720919275794858,0.4,60.0
4,6,APC,29.84539528020525,0.0,0.06774554632303109,0.041249846102166754,0.4,60.0
5,7,AAL,24.250692805621778,0.0,0.07597695301276974,0.11479973003162502,0.4,60.0
5,7,AAPL,49.972564641823304,0.0,0.09246429279030843,0.010553136594451895,0.4,60.0
5,7,ABBV,22.00625739817027,0.0,0.06596782254412237,0.06006864035469239,0.4,60.0
5,7,ABT,25.261046253722782,0.0,0.06716452103265491,0.05907008084868304,0.4,60.0
5,7,ADBE,26.509425505243595,0.0,0.04993419188734938,0.052121363601255744,0.4,60.0
5,7,ADI,33.34287634029887,0.0,0.058174862297953656,0.04647923436903589,0.4,60.0
5,7,ADM,25.042392555403467,0.0,0.08833850333436843,0.10192245508954745,0.4,60.0
5,7,ADP,35.614807359892424,0.0,0.0809607470092989,0.035785166645074695,0.4,60.0
5,7,ADSK,27.674531966544436,0.0,0.0711341210504759,0.05942629757700568,0.4,60.0
5,7,AEP,20.294817537251514,0.0,0.060159219433113975,0.058190796325926386,0.4,60.0
5,7,AES,19.779934561742234,0.0,0.11276410955493554,0.12238229549146118,0.4,60.0
5,7,AFL,28.999699861187114,0.0,0.08429043514965162,0.09336310139753812,0.4,60.0
5,7,AIG,22.035179007480707,0.0,0.07218118709046317,0.10448710502425329,0.4,60.0
5,7,AMAT,29.51758796191504,0.0,0.07279292139600824,0.05292171069994411,0.4,60.0
5,7,AMD,36.99630097323624,0.0,0.13041517908028355,0.1412247320435126,0.4,60.0
5,7,AMGN,36.391520556574314,0.0,0.05658950928072337,0.068378004431219,0.4,60.0
5,7,AMZN,38.06698496463795,0.0,0.13067712094305806,0.12712865252179795,0.4,60.0
5,7,AOS,36.643728196885,0.0,0.0930460181707764,0.0464129672109872,0.4,60.0
5,7,APA,26.190373421534094,0.0,0.07444504729382662,0.0990800979222971,0.4,60.0
5,7,APC,18.7233318659442,0.0,0.04798801866723035,0.0531122306381171,0.4,60.0
6,8,AAL,24.462988711112448,0.0,0.09133336123587432,0.07821921314390523,0.4,60.0
6,8,AAPL,34.73423158568228,0.0,0.06940333896499984,0.0855189964728742,0.4,60.0
6,8,ABBV,24.006213879485603,0.0,0.06058261223608152,0.058059804314379515,0.4,60.0
6,8,ABT,21.03511079421984,0.0,0.06013364912090624,0.0550651805572101,0.4,60.0
6,8,ADBE,19.389303137459653,0.0,0.06185484523203211,0.04535901656217378,0.4,60.0
6,8,ADI,19.545410169053888,0.0,0.056124867230836095,0.04242234991462002,0.4,60.0
6,8,ADM,27.58265982743272,0.0,0.10911126286496076,0.09575889691926998,0.4,60.0
6,8,ADP,26.49917943833904,0.0,0.07009013240089035,0.06535386839968438,0.4,60.0
6,8,ADSK,23.88906184379794,0.0,0.0888341698593883,0.04657009642417553,0.4,60.0
6,8,AEP,30.65408785592605,0.0,0.08415834193168703,0.039875799065005046,0.4,60.0
6,8,AES,21.897883129405933,0.0,0.149538849910271,0.10470281357381162,0.4,60.0
6,8,AFL,23.07623935478854,0.0,0.1045542404962061,0.06064792184057821,0.4,60.0
6,8,AIG,24.166961521031297,0.0,0.0880808561642058,0.06717399603700003,0.4,60.0
6,8,AMAT,25.413021555359855,0.0,0.0694714050484434,0.05874291644442564,0.4,60.0
6,8,AMD,34.992686286293534,0.0,0.11401698459222864,0.1347686013788385,0.4,60.0
6,8,AMGN,30.83695175160984,0.0,0.056554449430189946,0.08330382530518277,0.4,60.0
6,8,AMZN,35.16401086249756,0.0,0.11100851512871657,0.12464306998714536,0.4,60.0
6,8,AOS,22.99912480965743,0.0,0.0753141987970557,0.08818643574806428,0.4,60.0
6,8,APA,25.971353963896636,0.0,0.08933465326632961,0.06929248915384656,0.4,60.0
6,8,APC,18.97871609575506,0.0,0.061554756270363775,0.02766400837030336,0.4,60.0
7,9,AAL,25.853739093610255,0.0,0.11524447692445683,0.09063576110333194,0.4,60.0
7,9,AAPL,26.529276408586828,0.0,0.049245290571604206,0.07511948932715828,0.4,60.0
7,9,ABBV,21.559912754295897,0.0,0.06009448063410705,0.0694608231985947,0.4,60.0
7,9,ABT,21.727724445633843,0.0,0.06067785562781325,0.07203714122099192,0.4,60.0
7,9,ADBE,22.92291872412211,0.0,0.05343235850742967,0.06737899800858338,0.4,60.0
7,9,ADI,23.680031061564293,0.0,0.05576598718751513,0.05229934728865604,0.4,60.0
7,9,ADM,27.751882176612792,0.0,0.10290357552330587,0.08726348834938702,0.4,60.0
7,9,ADP,21.593715335610778,0.0,0.061892907532627106,0.06498654136113025,0.4,60.0
7,9,ADSK,24.32454712989906,0.0,0.06057524680578097,0.07071223388476644,0.4,60.0
7,9,AEP,21.570407659347527,0.0,0.05839574268443326,0.059641288997617226,0.4,60.0
7,9,AES,22.811910715041307,0.0,0.1245837540905087,0.12795978882054693,0.4,60.0
7,9,AFL,29.327781749179746,0.0,0.09337480929825881,0.08159459837090499,0.4,60.0
7,9,AIG,24.511647945192912,0.0,0.10556567179002319,0.06667233529068328,0.4,60.0
7,9,AMAT,20.043940640888902,0.0,0.06817745799742136,0.05711928286930612,0.4,60.0
7,9,AMD,31.455031743391604,0.0,0.14574942301843885,0.13051121580162595,0.4,60.0
7,9,AMGN,31.257461271413742,0.0,0.07027389980581877,0.07089667831262425,0.4,60.0
7,9,AMZN,39.04298612905807,0.0,0.12720815013955744,0.11204964349282875,0.4,60.0
7,9,AOS,23.596367620439228,0.0,0.06687054250604307,0.09936458576413898,0.4,60.0
7,9,APA,22.166377216668074,0.0,0.1024669759209611,0.0463588868111815,0.4,60.0
8,10,AAL,29.96492852114334,0.0,0.08095902510061392,0.10157028596046702,0.4,60.0
8,10,AAPL,49.52968639200575,0.0,0.09394553513579706,0.15318931074677267,0.4,60.0
8,10,ABBV,35.566256633566766,0.0,0.06494032734081723,0.04740665835600377,0.4,60.0
8,10,ABT,28.22671966173812,0.0,0.05889177949479052,0.05980323473772231,0.4,60.0
8,10,ADBE,27.587704245601422,0.0,0.04976447913664861,0.06405971581464698,0.4,60.0
8,10,ADI,31.030138590045297,0.0,0.04920363984870946,0.039373564748032996,0.4,60.0
8,10,ADM,25.937522442692053,0.0,0.09614611017100227,0.0843509112744294,0.4,60.0
8,10,ADP,30.93784214972917,0.0,0.06672740714189895,0.052940271536287664,0.4,60.0
8,10,ADSK,25.334994022205493,0.0,0.04672237674918844,0.07731837799279206,0.4,60.0
8,10,AEP,20.777167987399753,0.0,0.05153754197923355,0.06540190048520256,0.4,60.0
8,10,AES,24.603354626647615,0.0,0.1059859314055912,0.12667629160437177,0.4,60.0
8,10,AFL,28.762598146841295,0.0,0.06311726838900578,0.07409777218046343,0.4,60.0
8,10,AIG,31.507838531133636,0.0,0.07104834545520122,0.045075130011761666,0.4,60.0
8,10,AMAT,25.413073008295637,0.0,0.05874291644466645,0.08592997862984098,0.4,60.0
8,10,AMD,40.52680542360882,0.0,0.13733385081756344,0.10138659247960513,0.4,60.0
8,10,AMGN,41.719742780539185,0.0,0.08938661698094363,0.0298658232326805,0.4,60.0
8,10,AMZN,37.27895400347367,0.0,0.12504594259862023,0.10742517481765568,0.4,60.0
8,10,AOS,27.21231676123923,0.0,0.09035233930532227,0.0906918949585831,0.4,60.0
8,10,APA,25.180813287134924,0.0,0.06936085545760728,0.07572879042545488,0.4,60.0
9,11,AAL,23.231692958663047,0.0,0.09180625430605127,0.12808107790463252,0.4,60.0
9,11,AAPL,48.581902726480315,0.0,0.09461630446609592,0.0701977188296039,0.4,60.0
9,11,ABBV,27.040772726522594,0.0,0.0724521842232646,0.05662735452601908,0.4,60.0
9,11,ABT,25.39182871425457,0.0,0.07357151159755171,0.05852147353068238,0.4,60.0
9,11,ADBE,24.707327080381145,0.0,0.06773233274296642,0.059632132861966114,0.4,60.0
9,11,ADI,22.53221988179805,0.0,0.05243543369678705,0.0774838522615302,0.4,60.0
9,11,ADM,24.314411068499048,0.0,0.08904752483827727,0.1085323717423623,0.4,60.0
9,11,ADP,23.24172771179534,0.0,0.06531691921933502,0.06314018496723217,0.4,60.0
9,11,ADSK,35.198492262245956,0.0,0.07817485839894334,0.08667981079084408,0.4,60.0
9,11,AEP,22.45802513740487,0.0,0.05973469646150342,0.06830541596294504,0.4,60.0
9,11,AES,19.76041976902234,0.0,0.13108808783953485,0.10382929521187201,0.4,60.0
9,11,AFL,23.2534825253375,0.0,0.08757210344857658,0.050276999525192156,0.4,60.0
9,11,AIG,22.368843551062103,0.0,0.06729090313180175,0.08333955638721557,0.4,60.0
9,11,AMAT,25.092091407860558,0.0,0.05952889655317983,0.10006333220571673,0.4,60.0
9,11,AMD,32.03136115736609,0.0,0.13055353355953514,0.14798910889477235,0.4,60.0
9,11,AMGN,26.73340988264644,0.0,0.07299104167971726,0.07005393732007359,0.4,60.0
9,11,AMZN,32.71150457544575,0.0,0.11641163777503849,0.1318079694114591,0.4,60.0
9,11,AOS,25.429972371663904,0.0,0.09988406707752828,0.07002069471044137,0.4,60.0
9,11,APA,20.492114206104297,0.0,0.046672258939465694,0.0822391001297923,0.4,60.0
10,12,AAL,25.067552134788983,0.0,0.10560399659691933,0.11552728277524671,0.4,60.0
10,12,AAPL,39.61052612079433,0.0,0.16343863617330256,0.08850392763534087,0.4,60.0
10,12,ABBV,23.526825104186283,0.0,0.06424836221970831,0.06426997659525702,0.4,60.0
