stock,date,pnl_unpert,pnl_pert,pnl_mid_raw,pnl_mid,pnl_sim,impact_cost,turnover,day_volume,day_participation,mean_bin_participation,max_bin_participation,abs_position_mean,abs_position_max,max_impact_dislocation,flow_flag_count,n_bins
AMAT,2019-06-03,-675.7737878398943,-676.0549699365451,441.0359553905184,-675.7737878398943,-676.0549699365451,0.2811820966508094,15530.088002197022,1146011.0,0.013551430136531867,0.10820831272203515,7.354226362573684,1915.2182843395863,2067.830645378421,9.179062272101322e-06,19,2340
AMAT,2019-06-04,-2277.532704066692,-2277.5694535340026,-1846.8086691070016,-2277.532704066692,-2277.5694535340026,0.036749467310528416,15532.321528877263,1931135.0,0.008043104976543465,0.09640188676433328,7.371786335047154,1984.9336753891534,2136.8628052669014,7.069018044849641e-06,32,2340
AMAT,2019-06-05,-24.629615080639383,-24.57925830363149,635.1277522550365,-24.629615080639383,-24.57925830363149,-0.05035677700789165,15653.515457164991,1490174.0,0.010504488373280564,0.10186982304708758,7.243914228704339,2036.8790962391183,2150.0075633364654,6.027986810864389e-06,38,2340
AMAT,2019-06-06,-2210.765367098002,-2211.0826427845695,-1473.8370301332036,-2210.765367098002,-2211.0826427845695,0.31727568656742733,15787.56986392039,1134485.0,0.013916067523079096,0.07948146197971298,7.420856657422915,1983.3377617797241,2160.1316186946005,1.0118968508342902e-05,37,2340
AMAT,2019-06-07,234.49525672262178,234.3628745720506,219.8092902372324,234.49525672262178,234.3628745720506,0.13238215057117486,15499.090553208673,954345.0,0.01624055300044394,0.05300182426128639,7.038818721958841,1829.633018737851,2086.497711241881,8.887520995990664e-06,46,2340
AMAT,2019-06-10,-2475.279624094477,-2475.560448216531,-2376.1792154417776,-2475.279624094477,-2475.560448216531,0.2808241220536729,15745.068430453051,1547327.0,0.010175656748995558,0.10038272582756401,7.367276770947792,1875.883959290687,2015.1837720126791,7.089661973750175e-06,35,2340
AMAT,2019-06-11,-192.30602138790687,-192.62828369588783,275.22495248271775,-192.30602138790687,-192.62828369588783,0.32226230798096367,15623.83309063123,1313719.0,0.01189282722608962,0.06507933419102892,7.238815243957245,1976.4566838920045,2157.961921043227,9.973482711372536e-06,33,2340
AMAT,2019-06-12,2084.592717459433,2084.811233597596,2153.428587188347,2084.592717459433,2084.811233597596,-0.2185161381630678,15684.906106136637,1263695.0,0.012411939673842689,0.07318446634033614,7.398615602191256,1863.877767400192,2063.964445332123,7.554233679470633e-06,32,2340
AMAT,2019-06-13,-361.8051777107655,-361.8033629369843,295.4157200068497,-361.8051777107655,-361.8033629369843,-0.0018147737812341802,15387.291897203273,941831.0,0.01633763583615667,0.09533468652576811,7.296040492392001,2008.378658203804,2205.5299362211076,9.693053827693893e-06,49,2339
AMAT,2019-06-14,-948.8780609889438,-949.2583846780136,-724.1590345465037,-948.8780609889438,-949.2583846780136,0.380323689069769,15009.913005479955,790802.0,0.018980620946178632,0.09551552608025651,7.0130862113261765,2172.5720799283563,2306.930005179915,7.336148567934145e-06,52,2340
AMAT,2019-06-17,1529.9309326535254,1529.746952788543,1491.1445198208078,1529.9309326535254,1529.746952788543,0.18397986498234786,14536.557194984474,1097112.0,0.013249838845062742,0.08156377892952761,6.736093396912878,2088.6289439340735,2306.0299605493456,7.785857642178366e-06,42,2340
AMAT,2019-06-18,-3550.2543113088695,-3550.8378124315095,-2874.766439504862,-3550.2543113088695,-3550.8378124315095,0.5835011226399729,14083.876265062538,1096288.0,0.012846876245167818,0.09798818297008945,6.657443695225914,2264.917466539177,2499.7295452757808,1.1041731385509276e-05,31,2340
AMAT,2019-06-19,-1124.3338320851694,-1124.2635216833671,-91.83611278791437,-1124.3338320851694,-1124.2635216833671,-0.07031040180231685,14008.397609637068,1012549.0,0.013834784894002234,0.13728956051125196,6.629678159332764,2206.4283706741558,2380.5833632328654,7.466936065325322e-06,47,2340
AMAT,2019-06-20,21.541193402182216,21.688804667099618,1029.5062046884273,21.541193402182216,21.688804667099618,-0.14761126491740129,14061.713983476619,943523.0,0.01490341410169823,0.15766358669163363,6.570476771758906,2219.613853333554,2364.222414301248,5.780776806912566e-06,35,2340
