stock,date,pnl_mid,pnl_sim,impact_cost,turnover,abs_position_mean,abs_position_max,max_impact_dislocation,n_bins
AEP,2019-07-24,35.54957763853603,22.102945061947796,13.446632576588232,8807.656382487894,47.76077868439987,146.4955841690381,1.0133793655534084e-05,2222
AEP,2019-07-25,-24.70041054504847,-13.125740554585825,-11.574669990462645,8657.356684135477,54.5362237664727,156.7906199119705,1.3292884795446986e-05,2196
AEP,2019-07-26,10.927610678713219,10.677772981653114,0.24983769706010506,8842.875619185465,32.68345997887309,115.9682560543205,1.049465909816834e-05,2253
AEP,2019-07-29,1.7684521781015192,-13.395863247472938,15.164315425574458,8389.00832767236,44.184562615790625,136.91087833956286,1.3839508965978225e-05,2216
AEP,2019-07-30,-4.502262656552507,8.84916099212803,-13.351423648680537,8305.800085910605,48.796933983746264,121.85047600165527,1.5038366917876537e-05,2219
AEP,2019-07-31,102.56998877370114,75.6984977671749,26.87149100652624,8321.678599355953,37.008106727203355,125.40849004261688,1.1131981481389316e-05,2248
AEP,2019-08-01,-9.851743750876945,-11.830037317356389,1.9782935664794437,8898.878873712025,29.021638597150353,111.71313469713772,9.128046186463572e-06,2283
AEP,2019-08-02,33.3574759076082,27.440043517228872,5.917432390379325,9027.29147317008,31.279512335037772,111.91672168820232,1.1639509358488727e-05,2308
AEP,2019-08-05,11.70969239877902,-5.381601961552599,17.091294360331617,9376.001607382794,33.09259737724132,144.4565339614061,1.2809586522504784e-05,2298
AEP,2019-08-06,39.71883485194059,23.95972434511563,15.75911050682496,9618.43937612553,31.057242856444017,81.86400897817788,9.419673518676497e-06,2298
AEP,2019-08-07,53.96108225983533,61.178214410727804,-7.217132150892475,9715.09542073298,31.826516724568492,103.70508540658693,1.1557972241330822e-05,2284
AEP,2019-08-08,-33.812741544723124,-23.286812181910918,-10.525929362812207,9648.309088298365,36.248497832772166,117.1317744714884,1.3396731911240728e-05,2258
AEP,2019-08-09,20.66097939590491,35.73715432328177,-15.076174927376861,9561.220160860765,49.88122904437343,145.47204333046218,1.269266830873104e-05,2258
AEP,2019-08-12,2.7391279753838926,-0.18308641580262108,2.9222143911865137,9436.834423365772,27.761640678621987,112.43045213577267,1.1397749236052558e-05,2224
AEP,2019-08-13,55.78622768275558,32.239563522160694,23.546664160594887,9752.8697903729,55.40821956691939,189.77765874885017,1.7473086845658496e-05,2249
AEP,2019-08-14,77.13178539294464,83.81443558613515,-6.682650193190511,10167.872160570474,38.91329100713668,124.78597764558646,1.538891798043237e-05,2291
AEP,2019-08-15,26.111989715028272,54.072925577459195,-27.960935862430922,10369.32509621258,37.578648848991214,166.83990585516705,1.5055078800014808e-05,2307
AEP,2019-08-16,0.5517444373217186,6.914286841045275,-6.362542403723556,9899.11186736399,31.051905523329644,110.7374449985235,9.681650398213557e-06,2201
AEP,2019-08-19,3.541313235765795,14.153951923665167,-10.612638687899372,9567.934338028906,33.50961750259177,112.6956438480949,1.2690834088619111e-05,2107
AEP,2019-08-20,72.32814975013274,70.92771836638329,1.4004313837494493,9704.37066239021,36.718567874058174,120.11781793339048,1.0788595047840885e-05,2172
AEP,2019-08-21,1.608621820101746,9.660783091356583,-8.052161271254837,9400.120835708498,42.855499521071614,128.9073142618716,1.7564961154876734e-05,2134
AEP,2019-08-22,-14.233581223957067,1.4969816006628367,-15.730562824619904,9035.281721949394,39.37323369219718,128.64159151319433,1.2187993548583416e-05,2124
AEP,2019-08-23,-72.83196676620898,-44.24272720682566,-28.589239559383316,9674.321728592491,50.03527533453112,139.69099391865313,1.5487784952236317e-05,2247
AEP,2019-08-26,-45.146611062864146,-34.182745629855205,-10.963865433008941,9337.56526911414,36.193972775436436,144.85791850548094,1.2554666042477348e-05,2191
AEP,2019-08-27,16.94369113854565,20.62202061718275,-3.6783294786370995,9102.30219977092,45.714985794956114,131.32935969233677,1.180604432817101e-05,2162
AEP,2019-08-28,1.1456922883641125,-0.45705754682386823,1.6027498351879808,9209.63259447517,31.56043871435116,96.43449907537003,1.3400917317395242e-05,2161
AEP,2019-08-29,1.8932800852932026,17.29446261483067,-15.401182529537468,8672.704930692858,34.1482932100665,113.04543185788334,1.1561123063858134e-05,2133
AEP,2019-08-30,38.44588152895234,27.842206270791937,10.603675258160404,9075.164174207337,30.587407491150916,123.26053838763698,1.2175695248220648e-05,2231
AEP,2019-09-03,45.57465371364579,71.77172594518288,-26.197072231537092,8806.685183861347,50.80723850957714,115.16974163988719,1.2672732135629298e-05,2243
AEP,2019-09-04,-48.2879813766599,-36.355342857197115,-11.932638519462785,8131.994242999584,31.3265057906272,96.907963133181,1.1010395047768406e-05,2130
AEP,2019-09-05,66.70024223799898,13.6500591644859,53.05018307351308,8204.670727745619,40.71881465389625,155.37674668737287,1.598636229902562e-05,2150
AEP,2019-09-06,24.603688763966357,-1.525376274719612,26.12906503868597,8453.374170503203,29.21161508533893,95.63479513842216,9.430598785649591e-06,2240
AEP,2019-09-09,-39.90712641881031,-18.198390878614006,-21.7087355401963,9156.77112777264,31.557721360110854,119.06528037286753,1.0972597250426787e-05,2308
AEP,2019-09-10,43.97298617037248,33.72233699430851,10.250649176063966,9336.712310908813,60.6928681765135,159.27531815749035,1.2228388391159022e-05,2278
AEP,2019-09-11,-12.552730676246973,-5.187858451131046,-7.364872225115928,8935.371744775824,39.38592160914077,126.21029798537646,9.744172651730164e-06,2172
AEP,2019-09-12,52.77559993337291,37.20504475394394,15.570555179428972,9328.495244894992,29.359947446111438,90.25903469394324,1.0447140843684145e-05,2295
AEP,2019-09-13,-18.745081966463673,15.779102626466855,-34.524184592930524,9254.900801817465,31.75468200394907,100.5690706043828,1.3042450380115416e-05,2307
AEP,2019-09-16,17.377213931149683,-8.463566096675027,25.84078002782471,9364.209784738905,46.75183956623726,158.03484090765247,1.6963522096807194e-05,2328
AEP,2019-09-17,-41.964163662811586,-54.721919509220655,12.757755846409069,9480.281537915633,33.23294576871889,111.42246138102468,1.1766972479126686e-05,2321
AEP,2019-09-18,85.81950778531782,48.786463102846994,37.03304468247083,7089.138768644373,42.633864242960065,124.81668829769211,1.51340036172234e-05,1768
AEP,2019-09-19,16.343260397245828,9.00288869873246,7.340371698513367,8016.127412810274,29.461809714540045,83.60779020448393,7.299964598241877e-06,2011
AEP,2019-09-20,-9.793430301909654,3.813770722330675,-13.607201024240329,8621.105849998248,54.89517672356619,158.19557468090343,1.2868492334539727e-05,2130
AEP,2019-09-23,-19.168061950942857,-20.079421972026076,0.9113600210832189,8382.865941938668,39.63276034200855,127.99972546927238,1.3091288053167096e-05,2107
AEP,2019-09-24,65.6115879306735,71.0293766078732,-5.4177886771997095,9084.78607598117,43.3547887610561,117.77776305540313,1.0611593811585263e-05,2231
AEP,2019-09-25,-2.354498150142737,1.4785643193247928,-3.8330624694675297,9381.070855273982,50.5792852758893,144.37536955377706,1.4162165913011524e-05,2235
AEP,2019-09-26,15.885837599103741,12.636308723426033,3.249528875677708,9810.379157306013,39.19274090484372,109.83595256585865,8.52423689635695e-06,2250
AEP,2019-09-27,41.7309782689823,20.842283275902503,20.888694993079795,9834.105313044478,30.3917758081859,93.16342375983479,1.0290726594284981e-05,2186
AEP,2019-09-30,54.31307462661957,55.02281163847363,-0.7097370118540596,9919.66372845015,47.10690025844021,157.0394588077292,1.3631457219252209e-05,2171
AEP,2019-10-01,-6.657951625565197,-10.579474850801464,3.9215232252362675,10630.053535353269,39.31663308041303,130.1936111876573,9.549710583791431e-06,2227
AEP,2019-10-02,30.414431413160948,58.20954559167179,-27.795114178510843,10976.390925782587,67.19429705449974,225.83010226455013,1.1628929275139343e-05,2239
AEP,2019-10-03,-27.51577157333457,-15.117364546418042,-12.398407026916527,10350.436293209685,38.597310122427174,128.40641328324747,9.00950473709325e-06,2112
AEP,2019-10-04,-3.458838382142835,-5.748993966789955,2.2901555846471204,10855.837257787685,46.89587503543454,156.72170866423735,1.277411523989901e-05,2183
AEP,2019-10-07,-23.712750676271504,-11.08158790911781,-12.631162767153695,11211.22391372531,36.934911564829505,132.02891352222014,1.1246898613427053e-05,2326
AEP,2019-10-08,-71.31791758680885,-63.29121945772738,-8.026698129081467,10511.650334215748,40.29712448653812,110.98015073324058,1.2075466552731931e-05,2260
AEP,2019-10-09,-19.958064366630143,-28.01079132358656,8.052726956956416,9848.44626050282,61.50086115729876,205.47404112211862,1.3178017688701678e-05,2157
AEP,2019-10-10,57.52232702323569,47.33343437769318,10.18889264554251,9329.014231653862,58.70746360957457,148.88492799317535,1.0357887519241231e-05,2081
AEP,2019-10-11,-9.9924345358144,1.944996915196132,-11.937431451010532,9635.270654422395,38.42532801962546,128.39516242111196,1.0695407891175253e-05,2100
AEP,2019-10-14,-5.722081110795031,-4.988934681678989,-0.7331464291160419,9126.144557850224,37.18090702513908,112.10769819842024,8.966381059682647e-06,2020
AEP,2019-10-15,-1.8018730586911178,-2.6524205936900107,0.8505475349988929,9289.302040328937,61.3430490520573,147.246732873155,7.6009971211761775e-06,2083
AEP,2019-10-16,-4.312673926769148,-6.375541544357469,2.0628676175883207,9766.004516565092,28.333064406401604,93.47417941602095,7.5662068577021855e-06,2127
AEP,2019-10-17,-2.659269431013195,7.096300598482529,-9.755570029495724,9522.544687551548,28.805028084704368,132.9474656609541,1.140053832730476e-05,2056
AEP,2019-10-18,68.32425980082616,69.26787051540413,-0.9436107145779715,10354.286396396516,44.7427154837602,179.71274020693554,1.1556292182888445e-05,2184
AEP,2019-10-21,-27.249446242135136,-4.283518874668566,-22.96592736746657,10600.622210320316,48.85091072542498,135.87821730448283,8.002474866851523e-06,2156
AEP,2019-10-22,15.041831764798427,9.346405729999544,5.695426034798883,10687.785708160776,68.67144919598495,192.1536165699982,1.0828213585918918e-05,2183
AEP,2019-10-23,44.1344897369591,44.26254704437943,-0.1280573074203346,10999.099412986308,42.11059067375911,145.90990915742623,1.0274039997981515e-05,2247
